userPrincipalName,status.failureReason,correlationId,userId,createdDateTime,ipAddress,status.errorCode,appDisplayName,userAgent,location.countryOrRegion,simulatedAttack,authenticationDetails.0.authenticationStepResultDetail
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,e9944105-1672-40e4-b507-5a40b713ce4e,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:51:10+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,c6549e88-73b0-4051-8404-1c926ac11531,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:51:16+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,04390e03-f604-4054-9466-933e08f48a3a,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:51:33+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,a04fc2cb-d077-45c1-bd53-3f2f59dd9aa1,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:51:52+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account15@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,5cd2f1a9-047d-4b83-8c5a-f6f8d16461f2,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:52:05+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,304c0b29-c18c-4404-91cc-312e24b9205d,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:52:18+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,689f7258-8d69-4d69-b598-d16491916bcc,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:52:26+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,91394323-f5cf-4d4f-a638-d1fe25ecf1ed,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:52:37+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,323f24b1-7a46-4d82-bdc0-89462e5831d7,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:52:50+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,d4055196-14fe-4f23-a37d-0c84a4890fb1,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:53:03+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account15@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,f7c2f954-b80a-4420-b3b9-4d84c25d5e16,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:53:14+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,2367bbfb-0d08-4060-bc5d-0c0b700a8f61,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:53:28+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",883896e6-392c-46e8-b0ef-1b749cb899b2,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:53:45+00:00,46.42.3.203,50076,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Correct password
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,9f8d142a-7795-463d-b4e4-56e8fcca5b9f,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:53:58+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,841e59e0-6b77-45f8-af0b-0395343b4a71,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:54:04+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,06da66d8-fd81-4c99-80fb-19d272da277a,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:54:13+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account15@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,0c926f67-5dff-4059-bb02-a75e21c3b485,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:54:27+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,458ccad9-3b56-4960-a844-42dc3abe230e,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:54:39+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,d813e984-8a8a-46ca-9ba4-6041fb4014de,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:54:46+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,9055d8af-e1c0-4fa4-b0fa-5abf35ef318f,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:54:54+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,f53b24aa-d9f6-43eb-938a-5d720c44f81d,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:55:12+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,79a382e5-fd0a-4b99-b797-f7d6f03601a1,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:55:28+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account15@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,b69f00d4-d0bc-4014-8f82-5f835610940a,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:55:42+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,f33a74b5-1d35-48a4-ae74-e9ddbec7538e,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:55:59+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,7f9699c4-ac42-476c-a69d-ba7d1cc01523,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:56:06+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,The request body must contain the following parameter: 'client_assertion' or 'client_secret'.,d053e05e-a6a3-4e79-9690-06cd448065c2,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:56:21+00:00,46.42.3.203,7000218,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Other
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,b05fa19a-9cf5-4edd-80df-8669742cab45,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:56:26+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,b4ac2b92-76b8-4832-836f-9f4ff5dc6c01,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:56:44+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account15@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,45a56bae-9828-43aa-80d3-b927d32c3c82,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:56:56+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,f66cba99-3454-40fd-bd33-51a90c1f2852,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:57:02+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,3bd32ddb-e565-4921-88df-60da4d61bbe9,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:57:07+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,30734368-3a10-4931-bc27-c1594fec9b6b,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:57:18+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,308f30fc-ae39-48a3-96fd-0d31d8df7e2d,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:57:37+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account13@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,94d265b8-87ea-4b50-8ba1-e8db8f6c579d,ff22d6b1-98c6-4e7f-868e-d32b6b7b6f0a,2023-07-06 19:57:48+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account15@mythesisazuread.onmicrosoft.com,Account is locked because user tried to sign in too many times with an incorrect user ID or password.,bb795057-060d-4bd9-b854-e6c7abe0b7b4,2ef6cbe4-484e-4b3e-aaea-9f8de711ef46,2023-07-06 19:58:06+00:00,46.42.3.203,50053,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Incorrect password
account14@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,cc0a709c-bccc-4751-ba01-c9cb2095e38b,2d81e333-496b-4bae-8e99-a5b4a05a1a48,2023-07-06 19:58:26+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,424d869a-4f80-40dd-98f4-4bdd9835d7c2,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-06 19:58:38+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account16@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,1762526e-539d-4fc6-851a-5ba105896787,35cc84d3-db28-497b-8cca-451dc24db7ca,2023-07-06 19:58:54+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account19@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,3ee80df6-07ce-46f9-97a0-0cf0099f01ec,8cf6c13f-912c-43da-b897-0401d085a04a,2023-07-06 19:59:00+00:00,46.42.3.203,50126,Office 365 Exchange Online,Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.19041.2364,RU,PasswordSprayBaseline,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,b9e7d39c-7d59-1e07-8dee-121729b8c84d,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:27:50+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,a751b98d-6e6f-9d97-59b3-3cca0ae1f921,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:28:16+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,b00f7cc9-9217-41bc-d78d-737ecc68aa72,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:28:43+00:00,109.238.204.71,50126,OfficeHome,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0,BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,4d3b0653-b9de-da3c-15fb-77db82bce405,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:28:55+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,4b9827f0-8de8-33a9-416d-f33aa6c7128c,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:29:20+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,4c59b6b9-8470-2059-dda7-33956f74ae9b,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:29:35+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,b80050ef-18a3-52b9-51d0-2bdd0bba6c05,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:30:00+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,728ee02e-fe3d-dd12-0dca-e8e76d5ea37d,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:30:17+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Mobile Safari/537.36",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,5a4909e5-73e0-a718-797c-965e4f48a60c,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:30:35+00:00,109.238.204.71,50126,OfficeHome,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0,BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,33b3b99a-caaf-503a-9101-63e6e826b929,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:30:50+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,ca1a661f-da70-30a9-5764-633db069114a,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:31:20+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,7587adde-fd78-7b0a-be7b-1b7ba57fc21a,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:31:49+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,45d67f37-5de3-8e5b-ef2e-ac2817ba632d,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:32:03+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Mobile Safari/537.36",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,9564d3c1-71d1-fee9-c319-4d85471ff461,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:32:13+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,e1ae31cf-5dd6-f8cb-0547-9aa7640001fd,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:32:36+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,9b46aea3-2efe-8858-0f1d-b655cdea02c6,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:32:56+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,1ebbeb60-0551-3312-04ef-9ba52386d5cc,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:33:16+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,4382355d-a300-daa1-5a38-05ac6344d4eb,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:33:40+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
account2@mythesisazuread.onmicrosoft.com,Invalid username or password or Invalid on-premise username or password.,ea4fb236-5e72-7390-166f-3456c6201c4d,6d68bbbe-5860-4705-b817-e24b324c4ab5,2023-07-08 07:33:54+00:00,109.238.204.71,50126,OfficeHome,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",BG,PasswordSprayRandomizedUserAgentV2,Invalid username or password or Invalid on-premise username or password.
